  0.6601000E-02  0.9369753E+02  0.8417700E+02  0.9226080E+02
  0.6701000E-02  0.9354207E+02  0.8405702E+02  0.9237349E+02
  0.6801000E-02  0.8856443E+02  0.8524861E+02  0.8843742E+02
  0.6901000E-02  0.9231806E+02  0.8447952E+02  0.8647089E+02
  0.7001000E-02  0.9255355E+02  0.8543066E+02  0.8906329E+02
  0.7101000E-02  0.9197511E+02  0.8422674E+02  0.8473049E+02
  0.7201000E-02  0.9003403E+02  0.8692153E+02  0.8773915E+02
  0.7301000E-02  0.9281531E+02  0.8527564E+02  0.9121975E+02
  0.7401000E-02  0.9426005E+02  0.8389072E+02  0.9169941E+02
  0.7501000E-02  0.9495597E+02  0.8361093E+02  0.9165573E+02
  0.7601000E-02  0.8978459E+02  0.8415507E+02  0.8837379E+02
  0.7701000E-02  0.9384122E+02  0.8332140E+02  0.8825504E+02
  0.7801000E-02  0.9154991E+02  0.8440399E+02  0.9372921E+02
  0.7901000E-02  0.9398933E+02  0.8328485E+02  0.9322018E+02
  0.8001000E-02  0.9240094E+02  0.8379671E+02  0.9026089E+02
  0.8101000E-02  0.9657127E+02  0.8439112E+02  0.9119107E+02
  0.8201000E-02  0.9550708E+02  0.8316074E+02  0.9211635E+02
  0.8301000E-02  0.9079925E+02  0.8280256E+02  0.9292120E+02
  0.8401000E-02  0.9130036E+02  0.8344086E+02  0.9149986E+02
  0.8501000E-02  0.9003125E+02  0.8300915E+02  0.9134079E+02
  0.8601000E-02  0.9472056E+02  0.8308766E+02  0.8994465E+02
  0.8701000E-02  0.9335930E+02  0.8424847E+02  0.9025743E+02
  0.8801000E-02  0.9175137E+02  0.8395217E+02  0.9316702E+02
  0.8901000E-02  0.9513621E+02  0.8350178E+02  0.9350119E+02
  0.9001000E-02  0.9225213E+02  0.8319592E+02  0.9496581E+02
  0.9101000E-02  0.8869543E+02  0.8420179E+02  0.9337566E+02
  0.9201000E-02  0.9096123E+02  0.8338808E+02  0.8949145E+02
  0.9301000E-02  0.9288355E+02  0.8118275E+02  0.9079663E+02
  0.9401000E-02  0.8866099E+02  0.8102666E+02  0.9424802E+02
  0.9501000E-02  0.9085401E+02  0.8283830E+02  0.9110146E+02
  0.9601000E-02  0.9252288E+02  0.8172810E+02  0.9257781E+02
  0.9701000E-02  0.9466152E+02  0.8353766E+02  0.9077634E+02
  0.9801000E-02  0.9561122E+02  0.8190278E+02  0.9614395E+02
  0.9901000E-02  0.9527431E+02  0.8211648E+02  0.9254349E+02
  0.1000100E-01  0.9543634E+02  0.8144447E+02  0.9203922E+02
  0.1010100E-01  0.9343649E+02  0.8152444E+02  0.9287781E+02
  0.1020100E-01  0.9317598E+02  0.8176888E+02  0.9352580E+02
  0.1030100E-01  0.9706863E+02  0.8139195E+02  0.9488286E+02
  0.1040100E-01  0.9301126E+02  0.7965753E+02  0.9662569E+02
  0.1050100E-01  0.9296148E+02  0.8131814E+02  0.9284914E+02
  0.1060100E-01  0.9458970E+02  0.8364929E+02  0.9149524E+02
  0.1070100E-01  0.9505550E+02  0.8303274E+02  0.9550790E+02
  0.1080100E-01  0.9336055E+02  0.8128894E+02  0.9643548E+02
  0.1090100E-01  0.9224092E+02  0.8137116E+02  0.9076294E+02
  0.1100100E-01  0.9244581E+02  0.8054537E+02  0.9538625E+02
  0.1110100E-01  0.9020217E+02  0.8136920E+02  0.9757612E+02
  0.1120100E-01  0.8916750E+02  0.8004050E+02  0.9506412E+02
  0.1130100E-01  0.8693974E+02  0.8051934E+02  0.9339615E+02
  0.1140100E-01  0.9059530E+02  0.8184684E+02  0.9268660E+02
  0.1150100E-01  0.9199638E+02  0.8154669E+02  0.9405950E+02
  0.1160100E-01  0.9349667E+02  0.8136791E+02  0.9584802E+02
  0.1170100E-01  0.9156036E+02  0.8166851E+02  0.9640363E+02
  0.1180100E-01  0.9237327E+02  0.8129048E+02  0.9544312E+02
  0.1190100E-01  0.9142671E+02  0.8154485E+02  0.9516770E+02
  0.1200100E-01  0.9101871E+02  0.8235297E+02  0.9928568E+02
  0.1210100E-01  0.9247743E+02  0.8260130E+02  0.9584137E+02
  0.1220100E-01  0.9402871E+02  0.8265095E+02  0.9565226E+02
  0.1230100E-01  0.9599163E+02  0.8355089E+02  0.9649255E+02
  0.1240100E-01  0.9758022E+02  0.8265900E+02  0.9748545E+02
  0.1250100E-01  0.9472327E+02  0.8274880E+02  0.9673112E+02
  0.1260100E-01  0.9528883E+02  0.8083316E+02  0.1010377E+03
  0.1270100E-01  0.9584971E+02  0.8167683E+02  0.9470845E+02
  0.1280100E-01  0.9638042E+02  0.8174418E+02  0.9577294E+02
  0.1290100E-01  0.9905575E+02  0.8026495E+02  0.9364020E+02
  0.1300100E-01  0.9482922E+02  0.8226254E+02  0.9817747E+02
  0.1310100E-01  0.9691288E+02  0.8189904E+02  0.9563021E+02
  0.1320100E-01  0.9346180E+02  0.8422453E+02  0.9581462E+02
  0.1330100E-01  0.9343059E+02  0.8249624E+02  0.9398742E+02
  0.1340100E-01  0.9792094E+02  0.8254421E+02  0.9674867E+02
  0.1350100E-01  0.9485745E+02  0.8256959E+02  0.9839143E+02
  0.1360100E-01  0.9891729E+02  0.8285746E+02  0.9511853E+02
  0.1370100E-01  0.9915199E+02  0.8198769E+02  0.9892217E+02
  0.1380100E-01  0.9456057E+02  0.8254815E+02  0.9463708E+02
  0.1390100E-01  0.9340480E+02  0.8302747E+02  0.9206722E+02
  0.1400100E-01  0.9557868E+02  0.8229464E+02  0.9420668E+02
  0.1410100E-01  0.9672157E+02  0.8238820E+02  0.9390864E+02
  0.1420100E-01  0.9504526E+02  0.8212611E+02  0.9670395E+02
  0.1430100E-01  0.9450748E+02  0.8284515E+02  0.9436992E+02
  0.1440100E-01  0.1002802E+03  0.8242283E+02  0.9701583E+02
  0.1450100E-01  0.9437408E+02  0.8127731E+02  0.9516752E+02
  0.1460100E-01  0.9701337E+02  0.8051795E+02  0.9589957E+02
  0.1470100E-01  0.9982034E+02  0.8177465E+02  0.9450786E+02
  0.1480100E-01  0.9524858E+02  0.8133510E+02  0.9675992E+02
  0.1490100E-01  0.9891877E+02  0.8248570E+02  0.9655283E+02
  0.1500100E-01  0.1018559E+03  0.8035228E+02  0.9514610E+02
  0.1510100E-01  0.9712411E+02  0.8253615E+02  0.9703780E+02
  0.1520100E-01  0.9765073E+02  0.8354458E+02  0.9779939E+02
  0.1530100E-01  0.9532149E+02  0.8256028E+02  0.9712235E+02
  0.1540100E-01  0.1004723E+03  0.8137517E+02  0.1001530E+03
  0.1550100E-01  0.9785105E+02  0.8059949E+02  0.9738038E+02
  0.1560100E-01  0.9790891E+02  0.8255006E+02  0.9778775E+02
  0.1570100E-01  0.9836667E+02  0.8232931E+02  0.9934575E+02
  0.1580100E-01  0.9906745E+02  0.8260905E+02  0.1010910E+03
  0.1590100E-01  0.9523809E+02  0.8133748E+02  0.1003316E+03
  0.1600100E-01  0.9840733E+02  0.8137832E+02  0.9850549E+02
  0.1610100E-01  0.9821573E+02  0.8233418E+02  0.9845941E+02
  0.1620100E-01  0.9616625E+02  0.8132468E+02  0.1001271E+03
  0.1630100E-01  0.9881905E+02  0.8357951E+02  0.9863156E+02
  0.1640100E-01  0.1009484E+03  0.8399396E+02  0.9922441E+02
  0.1650100E-01  0.9894757E+02  0.8370140E+02  0.1032636E+03
  0.1660100E-01  0.9587310E+02  0.8239716E+02  0.9815844E+02
  0.1670100E-01  0.9988263E+02  0.8280243E+02  0.1011543E+03
  0.1680100E-01  0.9884705E+02  0.8266063E+02  0.9691515E+02
  0.1690100E-01  0.1002923E+03  0.8269128E+02  0.9880576E+02
  0.1700100E-01  0.1006028E+03  0.8249616E+02  0.9788221E+02
  0.1710100E-01  0.9717883E+02  0.8337289E+02  0.9356863E+02
  0.1720100E-01  0.9610219E+02  0.8237407E+02  0.9511004E+02
  0.1730100E-01  0.9958109E+02  0.8324229E+02  0.1001611E+03
  0.1740100E-01  0.9889186E+02  0.8327408E+02  0.9894719E+02
  0.1750100E-01  0.9864266E+02  0.8366187E+02  0.9903835E+02
  0.1760100E-01  0.9951045E+02  0.8103472E+02  0.1014501E+03
  0.1770100E-01  0.1005411E+03  0.8158776E+02  0.9655526E+02
  0.1780100E-01  0.1001909E+03  0.8179504E+02  0.1017724E+03
  0.1790100E-01  0.9568624E+02  0.8174579E+02  0.9746974E+02
  0.1800100E-01  0.9952262E+02  0.8085164E+02  0.9792219E+02
  0.1810100E-01  0.1017456E+03  0.8257555E+02  0.9879641E+02
  0.1820100E-01  0.9791928E+02  0.8379796E+02  0.9764973E+02
  0.1830100E-01  0.1010403E+03  0.8291883E+02  0.9497063E+02
  0.1840100E-01  0.9983733E+02  0.8229421E+02  0.9557399E+02
  0.1850100E-01  0.9742877E+02  0.8067565E+02  0.9547369E+02
  0.1860100E-01  0.9578343E+02  0.8096565E+02  0.9941478E+02
  0.1870100E-01  0.9286242E+02  0.8174740E+02  0.9485794E+02
  0.1880100E-01  0.9831574E+02  0.8246760E+02  0.1017412E+03
  0.1890100E-01  0.1011692E+03  0.8129486E+02  0.9891469E+02
  0.1900100E-01  0.9628218E+02  0.8191555E+02  0.9624696E+02
  0.1910100E-01  0.9556403E+02  0.8249730E+02  0.9352328E+02
  0.1920100E-01  0.9569040E+02  0.8209512E+02  0.9592945E+02
  0.1930100E-01  0.9612857E+02  0.8229793E+02  0.9654657E+02
  0.1940100E-01  0.9640623E+02  0.8107212E+02  0.9512214E+02
  0.1950100E-01  0.9691890E+02  0.8211688E+02  0.9651014E+02
  0.1960100E-01  0.9599933E+02  0.8231126E+02  0.9869685E+02
  0.1970100E-01  0.9374394E+02  0.8090327E+02  0.9563032E+02
  0.1980100E-01  0.9512061E+02  0.8106702E+02  0.1025569E+03
  0.1990100E-01  0.9773249E+02  0.8145283E+02  0.9472810E+02
  0.2000100E-01  0.9666853E+02  0.8084504E+02  0.9856611E+02
  0.2010100E-01  0.9495561E+02  0.8064246E+02  0.9906457E+02
  0.2020100E-01  0.9994856E+02  0.7962506E+02  0.9626951E+02
  0.2030100E-01  0.9818134E+02  0.7850464E+02  0.9851103E+02
  0.2040100E-01  0.9741932E+02  0.7971326E+02  0.9513312E+02
  0.2050100E-01  0.9786527E+02  0.8048036E+02  0.9621890E+02
  0.2060100E-01  0.9992621E+02  0.8042995E+02  0.9467677E+02
  0.2070100E-01  0.1012199E+03  0.8030159E+02  0.1007724E+03
  0.2080100E-01  0.9728441E+02  0.8160149E+02  0.9782552E+02
  0.2090100E-01  0.9679772E+02  0.8094529E+02  0.9743074E+02
  0.2100100E-01  0.9650900E+02  0.8203566E+02  0.9789546E+02
  0.2110100E-01  0.1003558E+03  0.8143825E+02  0.9916213E+02
  0.2120100E-01  0.9735207E+02  0.8308495E+02  0.1010163E+03
  0.2130100E-01  0.9891140E+02  0.8158895E+02  0.9694080E+02
  0.2140100E-01  0.9732862E+02  0.8070784E+02  0.9679384E+02
  0.2150100E-01  0.9672135E+02  0.8254378E+02  0.9773003E+02
  0.2160100E-01  0.9893748E+02  0.8161699E+02  0.9858362E+02
  0.2170100E-01  0.9962964E+02  0.8122546E+02  0.9821059E+02
  0.2180100E-01  0.9624399E+02  0.8176973E+02  0.9973735E+02
  0.2190100E-01  0.9588294E+02  0.8220545E+02  0.1003769E+03
  0.2200100E-01  0.9831576E+02  0.8010966E+02  0.9622322E+02
  0.2210100E-01  0.9595600E+02  0.8185330E+02  0.1011422E+03
  0.2220100E-01  0.9371729E+02  0.8082334E+02  0.1046822E+03
  0.2230100E-01  0.9388647E+02  0.8048833E+02  0.1006302E+03
  0.2240100E-01  0.1003776E+03  0.8201600E+02  0.1012044E+03
  0.2250100E-01  0.1004928E+03  0.8298871E+02  0.9615318E+02
  0.2260100E-01  0.9733937E+02  0.7984983E+02  0.9694943E+02
  0.2270100E-01  0.9921831E+02  0.8104353E+02  0.9502551E+02
  0.2280100E-01  0.9913614E+02  0.8172829E+02  0.9846169E+02
  0.2290100E-01  0.9771902E+02  0.8018632E+02  0.9800607E+02
  0.2300100E-01  0.9816724E+02  0.8086602E+02  0.9810540E+02
  0.2310100E-01  0.1018888E+03  0.8212899E+02  0.9904299E+02
  0.2320100E-01  0.1051918E+03  0.8181122E+02  0.1017254E+03
  0.2330100E-01  0.1028772E+03  0.8244146E+02  0.1002131E+03
  0.2340100E-01  0.1031152E+03  0.8074583E+02  0.1006989E+03
  0.2350100E-01  0.1010157E+03  0.8028607E+02  0.9928642E+02
  0.2360100E-01  0.9826212E+02  0.8179330E+02  0.9795618E+02
  0.2370100E-01  0.9921425E+02  0.8075038E+02  0.9786808E+02
  0.2380100E-01  0.1014909E+03  0.8036788E+02  0.9991398E+02
  0.2390100E-01  0.9780915E+02  0.8154712E+02  0.9768109E+02
  0.2400100E-01  0.9686090E+02  0.8065608E+02  0.9865263E+02
  0.2410100E-01  0.9929048E+02  0.8252618E+02  0.9915562E+02
  0.2420100E-01  0.1030272E+03  0.8087525E+02  0.9647538E+02
  0.2430100E-01  0.1039450E+03  0.8164598E+02  0.9499060E+02
  0.2440100E-01  0.1001036E+03  0.8186241E+02  0.9518945E+02
  0.2450100E-01  0.1008628E+03  0.8035592E+02  0.9588251E+02
  0.2460100E-01  0.9955140E+02  0.8158875E+02  0.9752400E+02
  0.2470100E-01  0.1010334E+03  0.8267134E+02  0.9795234E+02
  0.2480100E-01  0.9882917E+02  0.8227727E+02  0.1002585E+03
  0.2490100E-01  0.1019625E+03  0.7975066E+02  0.9538689E+02
  0.2500100E-01  0.1011744E+03  0.7979223E+02  0.9951781E+02
  0.2510100E-01  0.1004110E+03  0.8263519E+02  0.1018712E+03
  0.2520100E-01  0.9880595E+02  0.8273835E+02  0.9849738E+02
  0.2530100E-01  0.1021283E+03  0.8067952E+02  0.9870483E+02
  0.2540100E-01  0.1047838E+03  0.8223757E+02  0.9600675E+02
  0.2550100E-01  0.9995877E+02  0.8149375E+02  0.9774289E+02
  0.2560100E-01  0.1017851E+03  0.8144010E+02  0.9924446E+02
  0.2570100E-01  0.1029050E+03  0.8210633E+02  0.9884005E+02
  0.2580100E-01  0.1042741E+03  0.8227721E+02  0.9854143E+02
  0.2590100E-01  0.9957942E+02  0.8378474E+02  0.9912212E+02
  0.2600100E-01  0.1000831E+03  0.8221357E+02  0.1025035E+03
  0.2610100E-01  0.1009544E+03  0.8226661E+02  0.1012678E+03
  0.2620100E-01  0.1028504E+03  0.8061254E+02  0.1005163E+03
  0.2630100E-01  0.9987881E+02  0.8066435E+02  0.9867599E+02
  0.2640100E-01  0.1015037E+03  0.8288785E+02  0.1001350E+03
  0.2650100E-01  0.1025369E+03  0.8166940E+02  0.1000324E+03
  0.2660100E-01  0.1008036E+03  0.8091736E+02  0.1013684E+03
  0.2670100E-01  0.1032322E+03  0.8123431E+02  0.9876531E+02
  0.2680100E-01  0.9916863E+02  0.8101110E+02  0.1038183E+03
  0.2690100E-01  0.9834691E+02  0.8249883E+02  0.1040713E+03
  0.2700100E-01  0.1028063E+03  0.8231900E+02  0.9936362E+02
  0.2710100E-01  0.1030806E+03  0.8119887E+02  0.9952817E+02
  0.2720100E-01  0.1023124E+03  0.7991043E+02  0.1022775E+03
  0.2730100E-01  0.1002303E+03  0.8031209E+02  0.9788975E+02
  0.2740100E-01  0.1010221E+03  0.8080783E+02  0.9588725E+02
  0.2750100E-01  0.9832067E+02  0.8161511E+02  0.1004403E+03
  0.2760100E-01  0.9983454E+02  0.8074804E+02  0.9765710E+02
  0.2770100E-01  0.9547013E+02  0.8305211E+02  0.9971935E+02
  0.2780100E-01  0.1006748E+03  0.8308560E+02  0.9892693E+02
  0.2790100E-01  0.9738108E+02  0.8279489E+02  0.1011074E+03
  0.2800100E-01  0.9621607E+02  0.8201542E+02  0.1018491E+03
  0.2810100E-01  0.9706645E+02  0.8184708E+02  0.1027978E+03
  0.2820100E-01  0.9912322E+02  0.8280790E+02  0.1012941E+03
  0.2830100E-01  0.9835308E+02  0.8330200E+02  0.1014842E+03
  0.2840100E-01  0.9868218E+02  0.8274407E+02  0.9664478E+02
  0.2850100E-01  0.9763996E+02  0.8215472E+02  0.1006368E+03
  0.2860100E-01  0.9935335E+02  0.8111472E+02  0.1002070E+03
  0.2870100E-01  0.9992275E+02  0.8322744E+02  0.9764998E+02
  0.2880100E-01  0.9806562E+02  0.8440712E+02  0.1026945E+03
  0.2890100E-01  0.9734722E+02  0.8350647E+02  0.9658912E+02
  0.2900100E-01  0.9913155E+02  0.8121973E+02  0.9810021E+02
  0.2910100E-01  0.1017971E+03  0.8158614E+02  0.1038739E+03
  0.2920100E-01  0.1007324E+03  0.8206527E+02  0.9924342E+02
  0.2930100E-01  0.9790785E+02  0.8272166E+02  0.1000851E+03
  0.2940100E-01  0.1010828E+03  0.8294900E+02  0.9941086E+02
  0.2950100E-01  0.9767649E+02  0.8106957E+02  0.9996274E+02
  0.2960100E-01  0.1016293E+03  0.8211867E+02  0.9858815E+02
  0.2970100E-01  0.1026880E+03  0.8183184E+02  0.9930703E+02
  0.2980100E-01  0.1007910E+03  0.8268894E+02  0.9578971E+02
  0.2990100E-01  0.9939715E+02  0.8141659E+02  0.9845324E+02
  0.3000100E-01  0.9837579E+02  0.7988817E+02  0.9736449E+02
  0.3010100E-01  0.9609550E+02  0.8228225E+02  0.1032593E+03
  0.3020100E-01  0.9645496E+02  0.8353083E+02  0.9814698E+02
  0.3030100E-01  0.9576279E+02  0.8367913E+02  0.9693102E+02
  0.3040100E-01  0.9758544E+02  0.8122595E+02  0.9932207E+02
  0.3050100E-01  0.9964927E+02  0.8160115E+02  0.9984455E+02
  0.3060100E-01  0.9924687E+02  0.7978658E+02  0.1049631E+03
  0.3070100E-01  0.9903720E+02  0.8191560E+02  0.1011103E+03
  0.3080100E-01  0.9688658E+02  0.8144020E+02  0.9927991E+02
  0.3090100E-01  0.9610450E+02  0.8121210E+02  0.9609543E+02
  0.3100100E-01  0.9618884E+02  0.8272529E+02  0.9729980E+02
  0.3110100E-01  0.9808196E+02  0.8281813E+02  0.9824145E+02
  0.3120100E-01  0.1011506E+03  0.8228932E+02  0.1044529E+03
  0.3130100E-01  0.9763861E+02  0.8129958E+02  0.1017338E+03
  0.3140100E-01  0.9664874E+02  0.8388593E+02  0.9878267E+02
  0.3150100E-01  0.9583136E+02  0.8278465E+02  0.1009636E+03
  0.3160100E-01  0.9661786E+02  0.8329976E+02  0.1007403E+03
  0.3170100E-01  0.9890654E+02  0.8313400E+02  0.1013937E+03
  0.3180100E-01  0.9495317E+02  0.8234550E+02  0.1014577E+03
  0.3190100E-01  0.9714958E+02  0.8221240E+02  0.1026267E+03
  0.3200100E-01  0.9705947E+02  0.8319744E+02  0.1035610E+03
  0.3210100E-01  0.9904774E+02  0.8223337E+02  0.9783168E+02
  0.3220100E-01  0.9700967E+02  0.8136872E+02  0.1012836E+03
  0.3230100E-01  0.9907130E+02  0.8068132E+02  0.1027537E+03
  0.3240100E-01  0.1006587E+03  0.7963584E+02  0.1011487E+03
  0.3250100E-01  0.1014861E+03  0.8077502E+02  0.9936205E+02
  0.3260100E-01  0.1003281E+03  0.8281102E+02  0.9980793E+02
  0.3270100E-01  0.1031349E+03  0.8245119E+02  0.1031207E+03
  0.3280100E-01  0.1020223E+03  0.8362193E+02  0.1004022E+03
  0.3290100E-01  0.9874574E+02  0.8192929E+02  0.1004857E+03
  0.3300100E-01  0.9830623E+02  0.8220199E+02  0.1050992E+03
  0.3310100E-01  0.1009237E+03  0.8175919E+02  0.1046891E+03
  0.3320100E-01  0.9806434E+02  0.8187452E+02  0.9964500E+02
  0.3330100E-01  0.9729304E+02  0.8086486E+02  0.1008097E+03
  0.3340100E-01  0.9475876E+02  0.8231246E+02  0.9682194E+02
  0.3350100E-01  0.9648867E+02  0.8079488E+02  0.1006049E+03
  0.3360100E-01  0.9687039E+02  0.8255301E+02  0.9993011E+02
  0.3370100E-01  0.9306184E+02  0.8207722E+02  0.9978391E+02
  0.3380100E-01  0.9773485E+02  0.8150253E+02  0.1000781E+03
  0.3390100E-01  0.9750806E+02  0.8241527E+02  0.1018678E+03
  0.3400100E-01  0.9365486E+02  0.8189438E+02  0.9940192E+02
  0.3410100E-01  0.9554277E+02  0.8222568E+02  0.1035299E+03
  0.3420100E-01  0.9610650E+02  0.8181430E+02  0.1036186E+03
  0.3430100E-01  0.9959099E+02  0.8150665E+02  0.9958163E+02
  0.3440100E-01  0.1003740E+03  0.8214366E+02  0.1013513E+03
  0.3450100E-01  0.9760147E+02  0.8245154E+02  0.1020699E+03
  0.3460100E-01  0.9817333E+02  0.8164555E+02  0.1000809E+03
  0.3470100E-01  0.9859343E+02  0.8206054E+02  0.1010928E+03
  0.3480100E-01  0.1027678E+03  0.8242243E+02  0.1021907E+03
  0.3490100E-01  0.1037719E+03  0.8306387E+02  0.9769004E+02
  0.3500100E-01  0.9576897E+02  0.8087680E+02  0.1003249E+03
  0.3510100E-01  0.9852616E+02  0.8091999E+02  0.1013067E+03
  0.3520100E-01  0.9756322E+02  0.8252707E+02  0.1011280E+03
  0.3530100E-01  0.1005978E+03  0.8142314E+02  0.1012215E+03
  0.3540100E-01  0.9951328E+02  0.8172672E+02  0.1027427E+03
  0.3550100E-01  0.1002331E+03  0.8241100E+02  0.1030586E+03
  0.3560100E-01  0.1032531E+03  0.8267994E+02  0.1040605E+03
  0.3570100E-01  0.9871791E+02  0.8131289E+02  0.1005965E+03
  0.3580100E-01  0.1009936E+03  0.8074502E+02  0.1029501E+03
  0.3590100E-01  0.1014265E+03  0.8281034E+02  0.1019672E+03
  0.3600100E-01  0.1006977E+03  0.8259071E+02  0.1002675E+03
  0.3610100E-01  0.9989168E+02  0.8220796E+02  0.1030151E+03
  0.3620100E-01  0.1019620E+03  0.8196910E+02  0.1007505E+03
  0.3630100E-01  0.1026126E+03  0.8104290E+02  0.1033285E+03
  0.3640100E-01  0.1007912E+03  0.8194537E+02  0.1015688E+03
  0.3650100E-01  0.1017622E+03  0.8137763E+02  0.1053718E+03
  0.3660100E-01  0.9754944E+02  0.7993053E+02  0.1056180E+03
  0.3670100E-01  0.1064435E+03  0.7901975E+02  0.1011908E+03
  0.3680100E-01  0.1052017E+03  0.8063094E+02  0.1022487E+03
  0.3690100E-01  0.1007340E+03  0.8148159E+02  0.1028037E+03
  0.3700100E-01  0.1055898E+03  0.8127964E+02  0.1029262E+03
  0.3710100E-01  0.1032061E+03  0.8056656E+02  0.1028057E+03
  0.3720100E-01  0.1012442E+03  0.8141777E+02  0.1055266E+03
  0.3730100E-01  0.1039324E+03  0.8178544E+02  0.1080445E+03
  0.3740100E-01  0.1043154E+03  0.8161483E+02  0.1049613E+03
  0.3750100E-01  0.1034547E+03  0.8053409E+02  0.1031878E+03
  0.3760100E-01  0.1056816E+03  0.8100364E+02  0.9884278E+02
  0.3770100E-01  0.1018257E+03  0.8160206E+02  0.9921943E+02
