  0.1601000E-02 -0.1182774E-16 -0.1555443E-16  0.3726686E-17
  0.1701000E-02 -0.1176242E-16 -0.1549052E-16  0.3728104E-17
  0.1801000E-02 -0.1183095E-16 -0.1555918E-16  0.3728231E-17
  0.1901000E-02 -0.1179161E-16 -0.1552030E-16  0.3728690E-17
  0.2001000E-02 -0.1180338E-16 -0.1553042E-16  0.3727037E-17
  0.2101000E-02 -0.1171641E-16 -0.1544304E-16  0.3726624E-17
  0.2201000E-02 -0.1172836E-16 -0.1545569E-16  0.3727326E-17
  0.2301000E-02 -0.1173962E-16 -0.1546882E-16  0.3729198E-17
  0.2401000E-02 -0.1177859E-16 -0.1550558E-16  0.3726992E-17
  0.2501000E-02 -0.1177871E-16 -0.1550666E-16  0.3727947E-17
  0.2601000E-02 -0.1172684E-16 -0.1545493E-16  0.3728084E-17
  0.2701000E-02 -0.1180615E-16 -0.1553376E-16  0.3727612E-17
  0.2801000E-02 -0.1170459E-16 -0.1543196E-16  0.3727378E-17
  0.2901000E-02 -0.1175701E-16 -0.1548604E-16  0.3729039E-17
  0.3001000E-02 -0.1178110E-16 -0.1550828E-16  0.3727181E-17
  0.3101000E-02 -0.1171545E-16 -0.1544275E-16  0.3727301E-17
  0.3201000E-02 -0.1170946E-16 -0.1543656E-16  0.3727095E-17
  0.3301000E-02 -0.1175871E-16 -0.1548666E-16  0.3727954E-17
  0.3401000E-02 -0.1168575E-16 -0.1541168E-16  0.3725929E-17
  0.3501000E-02 -0.1169980E-16 -0.1542987E-16  0.3730068E-17
  0.3601000E-02 -0.1181380E-16 -0.1554060E-16  0.3726801E-17
  0.3701000E-02 -0.1174621E-16 -0.1547295E-16  0.3726735E-17
  0.3801000E-02 -0.1170164E-16 -0.1542893E-16  0.3727286E-17
  0.3901000E-02 -0.1166258E-16 -0.1539056E-16  0.3727979E-17
  0.4001000E-02 -0.1165934E-16 -0.1538592E-16  0.3726588E-17
  0.4101000E-02 -0.1163776E-16 -0.1536702E-16  0.3729257E-17
  0.4201000E-02 -0.1167656E-16 -0.1540264E-16  0.3726086E-17
  0.4301000E-02 -0.1167977E-16 -0.1540947E-16  0.3729702E-17
