  0.7101000E-02 -0.9433353E-15 -0.9452401E-15  0.1904804E-17
  0.7201000E-02 -0.9433442E-15 -0.9452088E-15  0.1864604E-17
  0.7301000E-02 -0.9433215E-15 -0.9452437E-15  0.1922205E-17
  0.7401000E-02 -0.9431985E-15 -0.9451507E-15  0.1952125E-17
  0.7501000E-02 -0.9431065E-15 -0.9450730E-15  0.1966538E-17
  0.7601000E-02 -0.9431565E-15 -0.9450159E-15  0.1859438E-17
  0.7701000E-02 -0.9431360E-15 -0.9450794E-15  0.1943451E-17
  0.7801000E-02 -0.9431706E-15 -0.9450666E-15  0.1895998E-17
  0.7901000E-02 -0.9432463E-15 -0.9451928E-15  0.1946518E-17
  0.8001000E-02 -0.9432201E-15 -0.9451337E-15  0.1913623E-17
  0.8101000E-02 -0.9431656E-15 -0.9451655E-15  0.1999990E-17
  0.8201000E-02 -0.9430971E-15 -0.9450750E-15  0.1977951E-17
  0.8301000E-02 -0.9431618E-15 -0.9450423E-15  0.1880452E-17
  0.8401000E-02 -0.9431002E-15 -0.9449910E-15  0.1890830E-17
  0.8501000E-02 -0.9432007E-15 -0.9450653E-15  0.1864546E-17
  0.8601000E-02 -0.9432406E-15 -0.9452023E-15  0.1961662E-17
  0.8701000E-02 -0.9433161E-15 -0.9452496E-15  0.1933470E-17
  0.8801000E-02 -0.9433062E-15 -0.9452064E-15  0.1900170E-17
  0.8901000E-02 -0.9432704E-15 -0.9452406E-15  0.1970270E-17
  0.9001000E-02 -0.9432950E-15 -0.9452056E-15  0.1910541E-17
  0.9101000E-02 -0.9432893E-15 -0.9451262E-15  0.1836882E-17
  0.9201000E-02 -0.9431614E-15 -0.9450452E-15  0.1883806E-17
  0.9301000E-02 -0.9432162E-15 -0.9451398E-15  0.1923618E-17
  0.9401000E-02 -0.9431982E-15 -0.9450344E-15  0.1836169E-17
  0.9501000E-02 -0.9433076E-15 -0.9451892E-15  0.1881586E-17
  0.9601000E-02 -0.9432365E-15 -0.9451526E-15  0.1916148E-17
  0.9701000E-02 -0.9432418E-15 -0.9452023E-15  0.1960439E-17
  0.9801000E-02 -0.9431527E-15 -0.9451328E-15  0.1980108E-17
  0.9901000E-02 -0.9431193E-15 -0.9450924E-15  0.1973130E-17
  0.1000100E-01 -0.9430400E-15 -0.9450164E-15  0.1976486E-17
  0.1010100E-01 -0.9430527E-15 -0.9449877E-15  0.1935069E-17
  0.1020100E-01 -0.9430733E-15 -0.9450030E-15  0.1929674E-17
  0.1030100E-01 -0.9430628E-15 -0.9450731E-15  0.2010291E-17
  0.1040100E-01 -0.9431441E-15 -0.9450703E-15  0.1926262E-17
  0.1050100E-01 -0.9431734E-15 -0.9450986E-15  0.1925232E-17
  0.1060100E-01 -0.9431852E-15 -0.9451442E-15  0.1958952E-17
  0.1070100E-01 -0.9431164E-15 -0.9450850E-15  0.1968599E-17
  0.1080100E-01 -0.9430955E-15 -0.9450290E-15  0.1933496E-17
  0.1090100E-01 -0.9430447E-15 -0.9449550E-15  0.1910309E-17
  0.1100100E-01 -0.9431678E-15 -0.9450823E-15  0.1914552E-17
  0.1110100E-01 -0.9432287E-15 -0.9450968E-15  0.1868086E-17
  0.1120100E-01 -0.9432698E-15 -0.9451164E-15  0.1846658E-17
  0.1130100E-01 -0.9433378E-15 -0.9451383E-15  0.1800521E-17
  0.1140100E-01 -0.9432528E-15 -0.9451290E-15  0.1876228E-17
  0.1150100E-01 -0.9432221E-15 -0.9451273E-15  0.1905244E-17
  0.1160100E-01 -0.9431280E-15 -0.9450644E-15  0.1936315E-17
  0.1170100E-01 -0.9432136E-15 -0.9451098E-15  0.1896214E-17
  0.1180100E-01 -0.9431727E-15 -0.9450857E-15  0.1913050E-17
  0.1190100E-01 -0.9432582E-15 -0.9451517E-15  0.1893446E-17
  0.1200100E-01 -0.9432680E-15 -0.9451530E-15  0.1884997E-17
  0.1210100E-01 -0.9432183E-15 -0.9451335E-15  0.1915207E-17
  0.1220100E-01 -0.9431467E-15 -0.9450940E-15  0.1947334E-17
  0.1230100E-01 -0.9430838E-15 -0.9450718E-15  0.1987986E-17
  0.1240100E-01 -0.9430462E-15 -0.9450671E-15  0.2020886E-17
  0.1250100E-01 -0.9430023E-15 -0.9449640E-15  0.1961718E-17
  0.1260100E-01 -0.9430913E-15 -0.9450647E-15  0.1973431E-17
  0.1270100E-01 -0.9430417E-15 -0.9450267E-15  0.1985047E-17
  0.1280100E-01 -0.9430718E-15 -0.9450678E-15  0.1996038E-17
  0.1290100E-01 -0.9431278E-15 -0.9451792E-15  0.2051444E-17
  0.1300100E-01 -0.9431038E-15 -0.9450678E-15  0.1963912E-17
  0.1310100E-01 -0.9430138E-15 -0.9450209E-15  0.2007065E-17
  0.1320100E-01 -0.9430097E-15 -0.9449453E-15  0.1935593E-17
  0.1330100E-01 -0.9430111E-15 -0.9449461E-15  0.1934947E-17
  0.1340100E-01 -0.9430058E-15 -0.9450337E-15  0.2027942E-17
  0.1350100E-01 -0.9430697E-15 -0.9450342E-15  0.1964497E-17
  0.1360100E-01 -0.9431242E-15 -0.9451728E-15  0.2048576E-17
  0.1370100E-01 -0.9430467E-15 -0.9451001E-15  0.2053437E-17
  0.1380100E-01 -0.9430739E-15 -0.9450323E-15  0.1958349E-17
  0.1390100E-01 -0.9430166E-15 -0.9449511E-15  0.1934413E-17
  0.1400100E-01 -0.9429370E-15 -0.9449164E-15  0.1979434E-17
  0.1410100E-01 -0.9430054E-15 -0.9450085E-15  0.2003103E-17
  0.1420100E-01 -0.9430981E-15 -0.9450665E-15  0.1968387E-17
  0.1430100E-01 -0.9430830E-15 -0.9450402E-15  0.1957249E-17
  0.1440100E-01 -0.9430997E-15 -0.9451765E-15  0.2076803E-17
  0.1450100E-01 -0.9430544E-15 -0.9450089E-15  0.1954487E-17
  0.1460100E-01 -0.9429990E-15 -0.9450082E-15  0.2009146E-17
  0.1470100E-01 -0.9429731E-15 -0.9450404E-15  0.2067278E-17
  0.1480100E-01 -0.9429008E-15 -0.9448734E-15  0.1972597E-17
  0.1490100E-01 -0.9429010E-15 -0.9449496E-15  0.2048607E-17
  0.1500100E-01 -0.9428555E-15 -0.9449649E-15  0.2109435E-17
  0.1301000E-02 -0.9428968E-15 -0.9449083E-15  0.2011440E-17
  0.1401000E-02 -0.9429132E-15 -0.9449355E-15  0.2022317E-17
  0.1501000E-02 -0.9429192E-15 -0.9448934E-15  0.1974148E-17
  0.1601000E-02 -0.9428935E-15 -0.9449745E-15  0.2081037E-17
  0.1701000E-02 -0.9428655E-15 -0.9448920E-15  0.2026572E-17
  0.1801000E-02 -0.9429061E-15 -0.9449349E-15  0.2028723E-17
  0.1901000E-02 -0.9429268E-15 -0.9449649E-15  0.2038134E-17
  0.2001000E-02 -0.9429088E-15 -0.9449618E-15  0.2053011E-17
  0.2101000E-02 -0.9429864E-15 -0.9449602E-15  0.1973770E-17
  0.2201000E-02 -0.9429798E-15 -0.9450205E-15  0.2040730E-17
  0.2301000E-02 -0.9429498E-15 -0.9449849E-15  0.2035145E-17
  0.2401000E-02 -0.9428945E-15 -0.9448876E-15  0.1993015E-17
  0.2501000E-02 -0.9428673E-15 -0.9449167E-15  0.2049397E-17
  0.2601000E-02 -0.9428296E-15 -0.9449219E-15  0.2092338E-17
  0.2701000E-02 -0.9428893E-15 -0.9449398E-15  0.2050476E-17
  0.2801000E-02 -0.9429525E-15 -0.9449403E-15  0.1987869E-17
  0.2901000E-02 -0.9429087E-15 -0.9449774E-15  0.2068795E-17
  0.3001000E-02 -0.9428637E-15 -0.9449126E-15  0.2048902E-17
  0.3101000E-02 -0.9429801E-15 -0.9450571E-15  0.2076957E-17
  0.3201000E-02 -0.9429013E-15 -0.9449836E-15  0.2082328E-17
  0.3301000E-02 -0.9428999E-15 -0.9449131E-15  0.2013157E-17
  0.3401000E-02 -0.9429927E-15 -0.9449861E-15  0.1993399E-17
  0.3501000E-02 -0.9430230E-15 -0.9450843E-15  0.2061312E-17
  0.3601000E-02 -0.9429921E-15 -0.9450374E-15  0.2045307E-17
  0.3701000E-02 -0.9429746E-15 -0.9450172E-15  0.2042648E-17
  0.3801000E-02 -0.9429987E-15 -0.9450573E-15  0.2058541E-17
  0.3901000E-02 -0.9430096E-15 -0.9450866E-15  0.2076972E-17
  0.4001000E-02 -0.9429655E-15 -0.9450481E-15  0.2082640E-17
  0.4101000E-02 -0.9429528E-15 -0.9449365E-15  0.1983665E-17
  0.4201000E-02 -0.9429848E-15 -0.9450433E-15  0.2058460E-17
  0.4301000E-02 -0.9429596E-15 -0.9450635E-15  0.2103931E-17
