  0.7101000E-02 -0.9433914E-15 -0.9451461E-15  0.1754768E-17
  0.7201000E-02 -0.9434288E-15 -0.9452458E-15  0.1817077E-17
  0.7301000E-02 -0.9433736E-15 -0.9452627E-15  0.1889160E-17
  0.7401000E-02 -0.9432282E-15 -0.9451273E-15  0.1899094E-17
  0.7501000E-02 -0.9431935E-15 -0.9450916E-15  0.1898189E-17
  0.7601000E-02 -0.9431820E-15 -0.9450123E-15  0.1830221E-17
  0.7701000E-02 -0.9432627E-15 -0.9450905E-15  0.1827761E-17
  0.7801000E-02 -0.9432875E-15 -0.9452286E-15  0.1941131E-17
  0.7901000E-02 -0.9433549E-15 -0.9452855E-15  0.1930589E-17
  0.8001000E-02 -0.9433990E-15 -0.9452683E-15  0.1869302E-17
  0.8101000E-02 -0.9432575E-15 -0.9451461E-15  0.1888567E-17
  0.8201000E-02 -0.9432108E-15 -0.9451185E-15  0.1907729E-17
  0.8301000E-02 -0.9430885E-15 -0.9450129E-15  0.1924397E-17
  0.8401000E-02 -0.9430614E-15 -0.9449563E-15  0.1894961E-17
  0.8501000E-02 -0.9431489E-15 -0.9450406E-15  0.1891667E-17
  0.8601000E-02 -0.9432727E-15 -0.9451355E-15  0.1862753E-17
  0.8701000E-02 -0.9433296E-15 -0.9451988E-15  0.1869231E-17
  0.8801000E-02 -0.9432996E-15 -0.9452291E-15  0.1929488E-17
  0.8901000E-02 -0.9432255E-15 -0.9451619E-15  0.1936409E-17
  0.9001000E-02 -0.9431512E-15 -0.9451179E-15  0.1966741E-17
  0.9101000E-02 -0.9431714E-15 -0.9451052E-15  0.1933809E-17
  0.9201000E-02 -0.9431701E-15 -0.9450235E-15  0.1853367E-17
  0.9301000E-02 -0.9431367E-15 -0.9450171E-15  0.1880398E-17
  0.9401000E-02 -0.9432205E-15 -0.9451724E-15  0.1951876E-17
  0.9501000E-02 -0.9432369E-15 -0.9451236E-15  0.1886711E-17
  0.9601000E-02 -0.9432322E-15 -0.9451495E-15  0.1917286E-17
  0.9701000E-02 -0.9431983E-15 -0.9450783E-15  0.1879977E-17
  0.9801000E-02 -0.9431022E-15 -0.9450933E-15  0.1991140E-17
  0.9901000E-02 -0.9430987E-15 -0.9450153E-15  0.1916575E-17
  0.1000100E-01 -0.9430971E-15 -0.9450032E-15  0.1906132E-17
  0.1010100E-01 -0.9431427E-15 -0.9450662E-15  0.1923499E-17
  0.1020100E-01 -0.9431391E-15 -0.9450760E-15  0.1936919E-17
  0.1030100E-01 -0.9431573E-15 -0.9451223E-15  0.1965023E-17
