  0.1090100E-01 -0.1898986E-14 -0.1905821E-14  0.6834982E-17
  0.1100100E-01 -0.1899165E-14 -0.1906069E-14  0.6903798E-17
  0.1110100E-01 -0.1899223E-14 -0.1906160E-14  0.6936717E-17
  0.1120100E-01 -0.1899240E-14 -0.1906041E-14  0.6800980E-17
  0.1130100E-01 -0.1899223E-14 -0.1905964E-14  0.6741755E-17
  0.1140100E-01 -0.1899149E-14 -0.1906008E-14  0.6858896E-17
  0.1150100E-01 -0.1899069E-14 -0.1905962E-14  0.6892263E-17
  0.1160100E-01 -0.1899024E-14 -0.1905986E-14  0.6961736E-17
  0.1170100E-01 -0.1899180E-14 -0.1906124E-14  0.6944915E-17
  0.1180100E-01 -0.1899177E-14 -0.1906097E-14  0.6920261E-17
  0.1190100E-01 -0.1899210E-14 -0.1906107E-14  0.6897644E-17
  0.1200100E-01 -0.1899244E-14 -0.1906249E-14  0.7004942E-17
  0.1210100E-01 -0.1899040E-14 -0.1906010E-14  0.6970542E-17
  0.1220100E-01 -0.1898895E-14 -0.1905898E-14  0.7003262E-17
  0.1230100E-01 -0.1898886E-14 -0.1905990E-14  0.7103860E-17
  0.1240100E-01 -0.1898896E-14 -0.1906017E-14  0.7121013E-17
  0.1250100E-01 -0.1898885E-14 -0.1905919E-14  0.7033567E-17
  0.1260100E-01 -0.1898920E-14 -0.1905982E-14  0.7061919E-17
  0.1270100E-01 -0.1898900E-14 -0.1905888E-14  0.6988791E-17
  0.1280100E-01 -0.1898908E-14 -0.1905928E-14  0.7019915E-17
  0.1290100E-01 -0.1898957E-14 -0.1905943E-14  0.6985940E-17
  0.1300100E-01 -0.1898932E-14 -0.1905998E-14  0.7066339E-17
  0.1310100E-01 -0.1898827E-14 -0.1905865E-14  0.7038686E-17
  0.1320100E-01 -0.1898887E-14 -0.1905948E-14  0.7060695E-17
  0.1330100E-01 -0.1898959E-14 -0.1905914E-14  0.6954643E-17
  0.1340100E-01 -0.1898912E-14 -0.1906021E-14  0.7108251E-17
  0.1350100E-01 -0.1898994E-14 -0.1906074E-14  0.7080117E-17
  0.1360100E-01 -0.1899028E-14 -0.1906145E-14  0.7116966E-17
  0.1370100E-01 -0.1898836E-14 -0.1905998E-14  0.7161654E-17
  0.1380100E-01 -0.1898901E-14 -0.1905899E-14  0.6997720E-17
  0.1390100E-01 -0.1898892E-14 -0.1905837E-14  0.6944290E-17
  0.1400100E-01 -0.1898837E-14 -0.1905833E-14  0.6995902E-17
  0.1410100E-01 -0.1899006E-14 -0.1906019E-14  0.7012822E-17
  0.1420100E-01 -0.1899003E-14 -0.1906030E-14  0.7027216E-17
  0.1430100E-01 -0.1899012E-14 -0.1906006E-14  0.6994791E-17
  0.1440100E-01 -0.1898960E-14 -0.1906127E-14  0.7167767E-17
  0.1450100E-01 -0.1898865E-14 -0.1905822E-14  0.6956514E-17
  0.1460100E-01 -0.1898836E-14 -0.1905843E-14  0.7006734E-17
  0.1470100E-01 -0.1898868E-14 -0.1905957E-14  0.7088173E-17
  0.1480100E-01 -0.1898822E-14 -0.1905837E-14  0.7015288E-17
  0.1490100E-01 -0.1898833E-14 -0.1905957E-14  0.7123785E-17
  0.1500100E-01 -0.1898753E-14 -0.1905833E-14  0.7079527E-17
  0.1301000E-02 -0.1898168E-14 -0.1905919E-14  0.7750451E-17
  0.1401000E-02 -0.1897990E-14 -0.1905763E-14  0.7772815E-17
  0.1501000E-02 -0.1897891E-14 -0.1905603E-14  0.7711751E-17
  0.1601000E-02 -0.1897627E-14 -0.1905509E-14  0.7881979E-17
  0.1701000E-02 -0.1897600E-14 -0.1905372E-14  0.7772047E-17
  0.1801000E-02 -0.1897637E-14 -0.1905421E-14  0.7783178E-17
  0.1901000E-02 -0.1897586E-14 -0.1905410E-14  0.7824025E-17
  0.2001000E-02 -0.1897621E-14 -0.1905494E-14  0.7873308E-17
  0.2101000E-02 -0.1897621E-14 -0.1905400E-14  0.7778576E-17
  0.2201000E-02 -0.1897591E-14 -0.1905398E-14  0.7807856E-17
  0.2301000E-02 -0.1897585E-14 -0.1905389E-14  0.7803966E-17
  0.2401000E-02 -0.1897482E-14 -0.1905273E-14  0.7791538E-17
  0.2501000E-02 -0.1897585E-14 -0.1905406E-14  0.7821703E-17
  0.2601000E-02 -0.1897405E-14 -0.1905283E-14  0.7877565E-17
  0.2701000E-02 -0.1897626E-14 -0.1905542E-14  0.7915869E-17
  0.2801000E-02 -0.1897661E-14 -0.1905409E-14  0.7748423E-17
  0.2901000E-02 -0.1897622E-14 -0.1905514E-14  0.7892367E-17
  0.3001000E-02 -0.1897661E-14 -0.1905444E-14  0.7783772E-17
  0.3101000E-02 -0.1897679E-14 -0.1905527E-14  0.7848357E-17
  0.3201000E-02 -0.1897608E-14 -0.1905448E-14  0.7839817E-17
  0.3301000E-02 -0.1897712E-14 -0.1905392E-14  0.7679887E-17
  0.3401000E-02 -0.1897696E-14 -0.1905387E-14  0.7691714E-17
  0.3501000E-02 -0.1897699E-14 -0.1905564E-14  0.7864548E-17
  0.3601000E-02 -0.1897759E-14 -0.1905585E-14  0.7825669E-17
  0.3701000E-02 -0.1897637E-14 -0.1905463E-14  0.7826757E-17
  0.3801000E-02 -0.1897718E-14 -0.1905611E-14  0.7893797E-17
  0.3901000E-02 -0.1897623E-14 -0.1905433E-14  0.7810319E-17
  0.4001000E-02 -0.1897557E-14 -0.1905476E-14  0.7919401E-17
  0.4101000E-02 -0.1897629E-14 -0.1905366E-14  0.7737094E-17
  0.4201000E-02 -0.1897655E-14 -0.1905473E-14  0.7817771E-17
  0.4301000E-02 -0.1897669E-14 -0.1905555E-14  0.7886041E-17
